ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;61.528699;575;2023-09-12;2023-09-13
BBAR;16.423133;1184.45;2023-09-12;2023-09-13
BMA;28.060434;1676;2023-09-12;2023-09-13
BYMA;57.643941;487;2023-09-12;2023-09-13
CEPU;99.507241;460.8;2023-09-12;2023-09-13
COME;249.965324;47.85;2023-09-12;2023-09-13
CRES;29.024394;543.2;2023-09-12;2023-09-13
EDN;32.96725;465.05;2023-09-12;2023-09-13
GGAL;95.647646;1173.05;2023-09-12;2023-09-13
LOMA;22.395041;909.7;2023-09-12;2023-09-13
MIRG;0.706175;8567.5;2023-09-12;2023-09-13
PAMP;82.539341;1215.6;2023-09-12;2023-09-13
SUPV;24.548624;378.7;2023-09-12;2023-09-13
TECO2;27.976105;779.55;2023-09-12;2023-09-13
TGNO4;7.042498;766;2023-09-12;2023-09-13
TGSU2;27.85499;1706.95;2023-09-12;2023-09-13
TRAN;16.873557;418.5;2023-09-12;2023-09-13
TXAR;132.156623;517;2023-09-12;2023-09-13
VALO;67.122985;119.25;2023-09-12;2023-09-13
YPFD;15.28979;9544.35;2023-09-12;2023-09-13
