ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.23426;771;2024-01-09;2024-03-12
BBAR;1.664037;2579.9;2024-01-09;2024-03-12
BMA;3.100274;4278.4;2024-01-09;2024-03-12
BYMA;4.280859;1078.5;2024-01-09;2024-03-12
CEPU;9.591599;848.2;2024-01-09;2024-03-12
COME;25.327186;97.65;2024-01-09;2024-03-12
CRES;2.860165;863.7;2024-01-09;2024-03-12
EDN;3.343224;881.1;2024-01-09;2024-03-12
GGAL;9.691288;2437.15;2024-01-09;2024-03-12
IRSA;2.460561;824.05;2024-01-09;2024-03-12
LOMA;2.267577;1435.75;2024-01-09;2024-03-12
PAMP;8.240163;1700;2024-01-09;2024-03-12
SUPV;2.487336;962.4;2024-01-09;2024-03-12
TECO2;2.519698;1457.6;2024-01-09;2024-03-12
TGNO4;0.713566;1580.5;2024-01-09;2024-03-12
TGSU2;2.822345;2683.4;2024-01-09;2024-03-12
TRAN;1.709676;988;2024-01-09;2024-03-12
TXAR;13.727848;735.5;2024-01-09;2024-03-12
VALO;6.801089;244.25;2024-01-09;2024-03-12
YPFD;1.549205;18838.55;2024-01-09;2024-03-12
