ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;68.448383;150.5;2022-08-05;2022-08-29
BBAR;18.270124;316.4;2022-08-05;2022-08-29
BMA;36.111813;432.9;2022-08-05;2022-08-29
BYMA;2.481293;198.75;2022-08-05;2022-08-29
CEPU;103.258232;133.5;2022-08-05;2022-08-29
COME;278.077093;16;2022-08-05;2022-08-29
CRES;23.976954;199.25;2022-08-05;2022-08-29
EDN;36.649678;98.15;2022-08-05;2022-08-29
GGAL;106.404436;253.6;2022-08-05;2022-08-29
LOMA;25.067593;396;2022-08-05;2022-08-29
MIRG;0.79243;4482;2022-08-05;2022-08-29
PAMP;68.786561;306.95;2022-08-05;2022-08-29
SUPV;26.416718;110.25;2022-08-05;2022-08-29
TECO2;13.414245;298.85;2022-08-05;2022-08-29
TGNO4;7.834516;163.25;2022-08-05;2022-08-29
TGSU2;17.665797;439.7;2022-08-05;2022-08-29
TRAN;18.771202;95.1;2022-08-05;2022-08-29
TXAR;112.058401;180.75;2022-08-05;2022-08-29
VALO;74.411902;63.9;2022-08-05;2022-08-29
YPFD;17.159886;1717.95;2022-08-05;2022-08-29
