ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.395567;101.75;2021-11-09;2021-11-11
BBAR;15.877414;284.75;2021-11-09;2021-11-11
BMA;31.193903;379.05;2021-11-09;2021-11-11
BYMA;5.709222;879;2021-11-09;2021-11-11
CEPU;82.49768;83.7;2021-11-09;2021-11-11
COME;241.599824;6.01;2021-11-09;2021-11-11
CRES;28.92444;110.05;2021-11-09;2021-11-11
CVH;2.744175;586;2021-11-09;2021-11-11
VALO;64.960937;25.5;2021-11-09;2021-11-11
GGAL;92.446639;255.5;2021-11-09;2021-11-11
LOMA;22.163058;316.35;2021-11-09;2021-11-11
MIRG;0.703147;3949;2021-11-09;2021-11-11
PAMP;66.122174;166.25;2021-11-09;2021-11-11
SUPV;22.951458;98.05;2021-11-09;2021-11-11
TECO2;26.280876;236.25;2021-11-09;2021-11-11
TGNO4;6.806809;93;2021-11-09;2021-11-11
TGSU2;13.964615;237.95;2021-11-09;2021-11-11
TRAN;16.308855;63.7;2021-11-09;2021-11-11
TXAR;94.320748;136.75;2021-11-09;2021-11-11
YPFD;14.867283;934.65;2021-11-09;2021-11-11
