ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.442671;47.2;2021-01-19;2021-04-12
BBAR;15.8894;130.7;2021-01-19;2021-04-12
BMA;32.330747;193;2021-01-19;2021-04-12
BYMA;5.878224;630;2021-01-19;2021-04-12
CEPU;68.464339;31.8;2021-01-19;2021-04-12
COME;241.7834;2.39;2021-01-19;2021-04-12
CRES;24.993874;89.5;2021-01-19;2021-04-12
EDN;28.935515;27.6;2021-01-19;2021-04-12
GGAL;88.801145;110;2021-01-19;2021-04-12
LOMA;22.619431;188.5;2021-01-19;2021-04-12
MIRG;1.341732;1582;2021-01-19;2021-04-12
PAMP;80.304172;87.5;2021-01-19;2021-04-12
SUPV;22.968784;52;2021-01-19;2021-04-12
TECO2;13.496041;158;2021-01-19;2021-04-12
TGNO4;6.811948;33.65;2021-01-19;2021-04-12
TGSU2;13.235292;135.6;2021-01-19;2021-04-12
TRAN;16.321167;22.7;2021-01-19;2021-04-12
TXAR;81.28825;50.3;2021-01-19;2021-04-12
VALO;65.009976;23.45;2021-01-19;2021-04-12
YPFD;14.878505;590;2021-01-19;2021-04-12
