ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.561262;686;2025-09-05;2025-09-05
BBAR;2.285157;5640;2025-09-05;2025-09-05
BMA;3.135557;8140;2025-09-05;2025-09-05
BYMA;58.787343;184.5;2025-09-05;2025-09-05
CEPU;8.469202;1395;2025-09-05;2025-09-05
COME;78.058591;38.8;2025-09-05;2025-09-05
CRES;3.076739;1335;2025-09-05;2025-09-05
EDN;1.882261;1515;2025-09-05;2025-09-05
GGAL;11.149883;5560;2025-09-05;2025-09-05
LOMA;3.113973;2490;2025-09-05;2025-09-05
METR;1.904087;1520;2025-09-05;2025-09-05
PAMP;11.058885;3760;2025-09-05;2025-09-05
SUPV;3.076392;2215;2025-09-05;2025-09-05
TECO2;1.725853;2350;2025-09-05;2025-09-05
TGNO4;0.979911;2980;2025-09-05;2025-09-05
TGSU2;2.059969;7270;2025-09-05;2025-09-05
TRAN;2.34783;1920;2025-09-05;2025-09-05
TXAR;18.851908;510;2025-09-05;2025-09-05
VALO;11.117634;311.5;2025-09-05;2025-09-05
YPFD;1.430856;42875;2025-09-05;2025-09-05
