ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;61.063885;22.7;2019-09-30;2019-10-02
BBAR;15.534725;97;2019-09-30;2019-10-02
BMA;26.036217;177;2019-09-30;2019-10-02
BYMA;5.685271;226.5;2019-09-30;2019-10-02
CEPU;114.102676;19.65;2019-09-30;2019-10-02
COME;190.925484;1.58;2019-09-30;2019-10-02
CRES;23.051378;38.9;2019-09-30;2019-10-02
CVH;2.737311;181;2019-09-30;2019-10-02
EDN;30.603197;23;2019-09-30;2019-10-02
GGAL;86.840344;87.35;2019-09-30;2019-10-02
LOMA;8.761841;76.15;2019-09-30;2019-10-02
PAMP;104.627972;47.1;2019-09-30;2019-10-02
SUPV;22.357152;41.7;2019-09-30;2019-10-02
TECO2;7.375347;137;2019-09-30;2019-10-02
TGNO4;6.661534;53.1;2019-09-30;2019-10-02
TGSU2;21.126924;113.9;2019-09-30;2019-10-02
TRAN;15.960783;21.95;2019-09-30;2019-10-02
TXAR;133.745477;15.95;2019-09-30;2019-10-02
VALO;63.766175;6.64;2019-09-30;2019-10-02
YPFD;11.257409;636.8;2019-09-30;2019-10-02
