ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;35.970298;19.15;2018-12-28;2019-02-25
APBR;22.20252;321.45;2018-12-28;2019-02-25
BMA;18.666181;206.4;2018-12-28;2019-02-25
BYMA;3.40485;371.5;2018-12-28;2019-02-25
CEPU;67.213333;41.45;2018-12-28;2019-02-25
COME;66.156823;3.38;2018-12-28;2019-02-25
CRES;13.492703;49.3;2018-12-28;2019-02-25
CVH;4.226709;271.5;2018-12-28;2019-02-25
EDN;18.638313;52.6;2018-12-28;2019-02-25
BBAR;9.150887;156;2018-12-28;2019-02-25
GGAL;51.154181;131.5;2018-12-28;2019-02-25
PAMP;67.12441;53.45;2018-12-28;2019-02-25
SUPV;13.081838;75.65;2018-12-28;2019-02-25
TGNO4;8.54115;71.8;2018-12-28;2019-02-25
TGSU2;16.720445;122.35;2018-12-28;2019-02-25
TRAN;9.40186;55.5;2018-12-28;2019-02-25
TS;4.752697;536.6;2018-12-28;2019-02-25
TXAR;78.784123;15.2;2018-12-28;2019-02-25
VALO;38.092295;7.11;2018-12-28;2019-02-25
YPFD;8.13786;578.15;2018-12-28;2019-02-25
