ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.135088;29.35;2020-01-02;2020-02-19
BBAR;15.80724;120.85;2020-01-02;2020-02-19
BMA;19.38036;265.25;2020-01-02;2020-02-19
BYMA;5.770192;295;2020-01-02;2020-02-19
CEPU;92.966275;29;2020-01-02;2020-02-19
COME;194.274761;2.23;2020-01-02;2020-02-19
CRES;23.181593;40.7;2020-01-02;2020-02-19
EDN;29.384358;20.85;2020-01-02;2020-02-19
GGAL;88.363725;114.45;2020-01-02;2020-02-19
LOMA;7.844304;109.4;2020-01-02;2020-02-19
MIRG;1.825883;796;2020-01-02;2020-02-19
PAMP;99.451921;42.2;2020-01-02;2020-02-19
SUPV;22.749348;47.65;2020-01-02;2020-02-19
TECO2;6.427458;193.95;2020-01-02;2020-02-19
TGNO4;6.778393;36.35;2020-01-02;2020-02-19
TGSU2;29.267;100.5;2020-01-02;2020-02-19
TRAN;16.240772;25.85;2020-01-02;2020-02-19
TXAR;134.683862;23;2020-01-02;2020-02-19
VALO;64.765829;14;2020-01-02;2020-02-19
YPFD;13.303519;773.75;2020-01-02;2020-02-19
