ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;9.517853;908.5;2026-05-07;2026-05-07
BBAR;2.540489;7630.0;2026-05-07;2026-05-07
BMA;2.6661;11100.0;2026-05-07;2026-05-07
BYMA;62.014031;307.0;2026-05-07;2026-05-07
CEPU;11.196906;2168.0;2026-05-07;2026-05-07
COME;86.780453;44.68;2026-05-07;2026-05-07
CRES;4.12043;1664.0;2026-05-07;2026-05-07
ECOG;2.448664;3177.5;2026-05-07;2026-05-07
EDN;2.092574;1831.0;2026-05-07;2026-05-07
GGAL;13.117396;6340.0;2026-05-07;2026-05-07
LOMA;3.461913;3322.5;2026-05-07;2026-05-07
METR;2.11684;1885.0;2026-05-07;2026-05-07
PAMP;10.570555;4867.5;2026-05-07;2026-05-07
SUPV;4.0337;2547.5;2026-05-07;2026-05-07
TGNO4;1.089401;4280.0;2026-05-07;2026-05-07
TGSU2;2.018076;9095.0;2026-05-07;2026-05-07
TRAN;2.610165;4227.5;2026-05-07;2026-05-07
TXAR;20.958323;676.5;2026-05-07;2026-05-07
VALO;14.253502;689.0;2026-05-07;2026-05-07
YPFD;1.247284;63575.0;2026-05-07;2026-05-07
