ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;9.529549;990.0;2026-06-25;2026-06-25
BBAR;2.543612;9745.0;2026-06-25;2026-06-25
BMA;2.669377;13940.0;2026-06-25;2026-06-25
BYMA;62.090232;301.25;2026-06-25;2026-06-25
CEPU;11.210664;2223.0;2026-06-25;2026-06-25
COME;86.887087;41.02;2026-06-25;2026-06-25
CRES;4.125493;1704.0;2026-06-25;2026-06-25
ECOG;2.451673;3027.5;2026-06-25;2026-06-25
EDN;2.095145;1894.0;2026-06-25;2026-06-25
GGAL;13.133514;7605.0;2026-06-25;2026-06-25
LOMA;3.466167;3547.5;2026-06-25;2026-06-25
METR;2.119442;1797.0;2026-06-25;2026-06-25
PAMP;10.583543;4960.0;2026-06-25;2026-06-25
SUPV;4.038656;2917.5;2026-06-25;2026-06-25
TGNO4;1.09074;3920.0;2026-06-25;2026-06-25
TGSU2;2.020556;9120.0;2026-06-25;2026-06-25
TRAN;2.613372;3677.5;2026-06-25;2026-06-25
TXAR;20.984076;672.5;2026-06-25;2026-06-25
VALO;14.271015;640.0;2026-06-25;2026-06-25
YPFD;1.248817;70750.0;2026-06-25;2026-06-25
