ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;65.14596;84.8;2022-05-09;2022-05-12
BBAR;17.388646;198.45;2022-05-09;2022-05-12
BMA;34.369529;307.75;2022-05-09;2022-05-12
BYMA;2.36158;1192.5;2022-05-09;2022-05-12
CEPU;98.276342;73.95;2022-05-09;2022-05-12
COME;264.660736;9.13;2022-05-09;2022-05-12
CRES;22.820141;125.5;2022-05-09;2022-05-12
EDN;34.881444;57.95;2022-05-09;2022-05-12
GGAL;101.270753;182.4;2022-05-09;2022-05-12
LOMA;23.858158;222.6;2022-05-09;2022-05-12
MIRG;0.754197;3214;2022-05-09;2022-05-12
PAMP;65.467822;173.45;2022-05-09;2022-05-12
SUPV;25.142194;69;2022-05-09;2022-05-12
TECO2;12.767049;213.95;2022-05-09;2022-05-12
TGNO4;7.456525;91.4;2022-05-09;2022-05-12
TGSU2;16.813478;253.8;2022-05-09;2022-05-12
TRAN;17.865551;49.95;2022-05-09;2022-05-12
TXAR;106.651929;116.5;2022-05-09;2022-05-12
VALO;70.82176;36.4;2022-05-09;2022-05-12
YPFD;16.331976;850.85;2022-05-09;2022-05-12
