ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;61.528699;654.5;2023-09-12;2023-09-18
BBAR;16.423133;1211.35;2023-09-12;2023-09-18
BMA;28.060434;1751.55;2023-09-12;2023-09-18
BYMA;57.643941;541.5;2023-09-12;2023-09-18
CEPU;99.507241;480.45;2023-09-12;2023-09-18
COME;249.965324;48.65;2023-09-12;2023-09-18
CRES;29.024394;544;2023-09-12;2023-09-18
EDN;32.96725;493.9;2023-09-12;2023-09-18
GGAL;95.647646;1191.55;2023-09-12;2023-09-18
LOMA;22.395041;928;2023-09-12;2023-09-18
MIRG;0.706175;8703;2023-09-12;2023-09-18
PAMP;82.539341;1242;2023-09-12;2023-09-18
SUPV;24.548624;385.4;2023-09-12;2023-09-18
TECO2;27.976105;786.95;2023-09-12;2023-09-18
TGNO4;7.042498;839;2023-09-12;2023-09-18
TGSU2;27.85499;1802.25;2023-09-12;2023-09-18
TRAN;16.873557;461.5;2023-09-12;2023-09-18
TXAR;132.156623;629;2023-09-12;2023-09-18
VALO;67.122985;133.75;2023-09-12;2023-09-18
YPFD;15.28979;9640.55;2023-09-12;2023-09-18
