ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.178793;904;2023-10-26;2023-11-02
BBAR;1.649232;1295.95;2023-10-26;2023-11-02
BMA;2.817865;1802.3;2023-10-26;2023-11-02
BYMA;5.788679;663;2023-10-26;2023-11-02
CEPU;9.992647;552.3;2023-10-26;2023-11-02
COME;25.101844;52.8;2023-10-26;2023-11-02
CRES;2.914667;631.8;2023-10-26;2023-11-02
EDN;3.310614;479.95;2023-10-26;2023-11-02
GGAL;9.605062;1097.15;2023-10-26;2023-11-02
LOMA;2.248939;1092.9;2023-10-26;2023-11-02
MIRG;0.070915;11285;2023-10-26;2023-11-02
PAMP;8.288709;1374.9;2023-10-26;2023-11-02
SUPV;2.465205;349.95;2023-10-26;2023-11-02
TECO2;2.809397;979;2023-10-26;2023-11-02
TGNO4;0.707217;862;2023-10-26;2023-11-02
TGSU2;2.797234;1943.9;2023-10-26;2023-11-02
TRAN;1.694465;526;2023-10-26;2023-11-02
TXAR;13.27134;821.5;2023-10-26;2023-11-02
VALO;6.740578;131.75;2023-10-26;2023-11-02
YPFD;1.535421;9586.55;2023-10-26;2023-11-02
