ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.200983;962;2023-11-08;2023-11-13
BBAR;1.655155;1174.45;2023-11-08;2023-11-13
BMA;2.827985;1669.1;2023-11-08;2023-11-13
BYMA;5.809468;567.5;2023-11-08;2023-11-13
CEPU;10.028533;523.45;2023-11-08;2023-11-13
COME;25.191991;52.55;2023-11-08;2023-11-13
CRES;2.925134;650.2;2023-11-08;2023-11-13
EDN;3.322503;460.95;2023-11-08;2023-11-13
GGAL;9.639556;1039.75;2023-11-08;2023-11-13
LOMA;2.257016;1053;2023-11-08;2023-11-13
MIRG;0.07117;11945.5;2023-11-08;2023-11-13
PAMP;8.318476;1264.25;2023-11-08;2023-11-13
SUPV;2.474058;327.75;2023-11-08;2023-11-13
TECO2;2.819486;932.65;2023-11-08;2023-11-13
TGNO4;0.709757;835.5;2023-11-08;2023-11-13
TGSU2;2.80728;1762.05;2023-11-08;2023-11-13
TRAN;1.70055;543;2023-11-08;2023-11-13
TXAR;13.319001;873.5;2023-11-08;2023-11-13
VALO;6.764785;128.5;2023-11-08;2023-11-13
YPFD;1.540935;8956.95;2023-11-08;2023-11-13
