ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;61.358076;33.25;2019-11-11;2019-11-27
BBAR;15.609568;97.45;2019-11-11;2019-11-27
BMA;26.161653;195.85;2019-11-11;2019-11-27
BYMA;5.712661;250;2019-11-11;2019-11-27
CEPU;114.652396;29.05;2019-11-11;2019-11-27
COME;191.845318;1.73;2019-11-11;2019-11-27
CRES;23.162434;41.05;2019-11-11;2019-11-27
CVH;2.750498;231;2019-11-11;2019-11-27
EDN;30.750636;19.85;2019-11-11;2019-11-27
GGAL;87.25872;99.75;2019-11-11;2019-11-27
LOMA;8.804054;98.75;2019-11-11;2019-11-27
PAMP;105.132044;40.4;2019-11-11;2019-11-27
SUPV;22.464864;42.75;2019-11-11;2019-11-27
TECO2;7.410879;144.75;2019-11-11;2019-11-27
TGNO4;6.693627;37.5;2019-11-11;2019-11-27
TGSU2;21.228708;89.45;2019-11-11;2019-11-27
TRAN;16.037677;23;2019-11-11;2019-11-27
TXAR;134.389831;22.95;2019-11-11;2019-11-27
VALO;64.073386;10.75;2019-11-11;2019-11-27
YPFD;11.311644;709.45;2019-11-11;2019-11-27
