ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;8.623829;936.5;2025-12-05;2025-12-11
BBAR;2.301856;8490;2025-12-05;2025-12-11
BMA;3.158472;13320;2025-12-05;2025-12-11
BYMA;59.216967;303;2025-12-05;2025-12-11
CEPU;8.531096;2520;2025-12-05;2025-12-11
COME;78.62905;62.8;2025-12-05;2025-12-11
CRES;3.099225;1758;2025-12-05;2025-12-11
EDN;1.896019;2323;2025-12-05;2025-12-11
GGAL;11.231369;7350;2025-12-05;2025-12-11
LOMA;3.136731;3877.5;2025-12-05;2025-12-11
METR;1.918001;2545;2025-12-05;2025-12-11
PAMP;11.139706;5445;2025-12-05;2025-12-11
SUPV;3.098876;3277.5;2025-12-05;2025-12-11
TECO2;1.738465;3565;2025-12-05;2025-12-11
TGNO4;0.987073;4945;2025-12-05;2025-12-11
TGSU2;2.075023;9590;2025-12-05;2025-12-11
TRAN;2.364989;4020;2025-12-05;2025-12-11
TXAR;18.989681;744;2025-12-05;2025-12-11
VALO;11.198883;498.25;2025-12-05;2025-12-11
YPFD;1.441313;53350;2025-12-05;2025-12-11
