ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;7.2613;858;2025-01-27;2025-01-30
BBAR;1.938174;8950;2025-01-27;2025-01-30
BMA;2.762544;12100;2025-01-27;2025-01-30
BYMA;24.930467;495.5;2025-01-27;2025-01-30
CEPU;11.775447;1720;2025-01-27;2025-01-30
COME;29.499618;239;2025-01-27;2025-01-30
CRES;3.418782;1530;2025-01-27;2025-01-30
EDN;3.894743;2320;2025-01-27;2025-01-30
GGAL;9.89907;8210;2025-01-27;2025-01-30
IRSA;2.970928;1835;2025-01-27;2025-01-30
LOMA;2.64114;2950;2025-01-27;2025-01-30
METR;1.614966;2610;2025-01-27;2025-01-30
PAMP;9.734993;4280;2025-01-27;2025-01-30
SUPV;2.609265;4025;2025-01-27;2025-01-30
TGNO4;0.831119;3990;2025-01-27;2025-01-30
TGSU2;2.797495;7000;2025-01-27;2025-01-30
TRAN;1.99133;2820;2025-01-27;2025-01-30
TXAR;15.98939;838;2025-01-27;2025-01-30
VALO;7.921508;436;2025-01-27;2025-01-30
YPFD;1.466164;47775;2025-01-27;2025-01-30
