ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;64.484652;59.2;2021-05-26;2021-07-21
BBAR;16.40901;191.05;2021-05-26;2021-07-21
BMA;32.257863;259.45;2021-05-26;2021-07-21
BYMA;5.112117;774.5;2021-05-26;2021-07-21
CEPU;72.422451;41.5;2021-05-26;2021-07-21
COME;249.688895;4.65;2021-05-26;2021-07-21
CRES;25.400803;113.25;2021-05-26;2021-07-21
EDN;29.881756;39.2;2021-05-26;2021-07-21
GGAL;95.541873;148.95;2021-05-26;2021-07-21
LOMA;23.189107;272.45;2021-05-26;2021-07-21
MIRG;0.726689;1966;2021-05-26;2021-07-21
PAMP;65.970043;116;2021-05-26;2021-07-21
SUPV;23.719902;72.65;2021-05-26;2021-07-21
TECO2;20.423832;184.5;2021-05-26;2021-07-21
TGNO4;7.034711;56.2;2021-05-26;2021-07-21
TGSU2;14.668309;160.45;2021-05-26;2021-07-21
TRAN;16.854897;34.35;2021-05-26;2021-07-21
TXAR;82.105125;79.8;2021-05-26;2021-07-21
VALO;67.135914;25.85;2021-05-26;2021-07-21
YPFD;15.365058;785.55;2021-05-26;2021-07-21
