ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.23426;896.5;2024-01-09;2024-03-20
BBAR;1.664037;2996.75;2024-01-09;2024-03-20
BMA;3.100274;5276.5;2024-01-09;2024-03-20
BYMA;4.280859;1298;2024-01-09;2024-03-20
CEPU;9.591599;1014.75;2024-01-09;2024-03-20
COME;25.327186;105.45;2024-01-09;2024-03-20
CRES;2.860165;926.3;2024-01-09;2024-03-20
EDN;3.343224;1008.35;2024-01-09;2024-03-20
GGAL;9.691288;2780.4;2024-01-09;2024-03-20
IRSA;2.460561;963.7;2024-01-09;2024-03-20
LOMA;2.267577;1580;2024-01-09;2024-03-20
PAMP;8.240163;1921.9;2024-01-09;2024-03-20
SUPV;2.487336;1242.1;2024-01-09;2024-03-20
TECO2;2.519698;1756.4;2024-01-09;2024-03-20
TGNO4;0.713566;1969;2024-01-09;2024-03-20
TGSU2;2.822345;3131;2024-01-09;2024-03-20
TRAN;1.709676;1177.5;2024-01-09;2024-03-20
TXAR;13.727848;820;2024-01-09;2024-03-20
VALO;6.801089;251;2024-01-09;2024-03-20
YPFD;1.549205;21233.9;2024-01-09;2024-03-20
