ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;7.2613;827;2025-01-27;2025-02-06
BBAR;1.938174;8800;2025-01-27;2025-02-06
BMA;2.762544;11875;2025-01-27;2025-02-06
BYMA;24.930467;480;2025-01-27;2025-02-06
CEPU;11.775447;1680;2025-01-27;2025-02-06
COME;29.499618;223.25;2025-01-27;2025-02-06
CRES;3.418782;1480;2025-01-27;2025-02-06
EDN;3.894743;2325;2025-01-27;2025-02-06
GGAL;9.89907;7900;2025-01-27;2025-02-06
IRSA;2.970928;1695;2025-01-27;2025-02-06
LOMA;2.64114;2920;2025-01-27;2025-02-06
METR;1.614966;2275;2025-01-27;2025-02-06
PAMP;9.734993;4055;2025-01-27;2025-02-06
SUPV;2.609265;3875;2025-01-27;2025-02-06
TGNO4;0.831119;3685;2025-01-27;2025-02-06
TGSU2;2.797495;6570;2025-01-27;2025-02-06
TRAN;1.99133;2630;2025-01-27;2025-02-06
TXAR;15.98939;814;2025-01-27;2025-02-06
VALO;7.921508;393;2025-01-27;2025-02-06
YPFD;1.466164;46675;2025-01-27;2025-02-06
