ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;6.218548;1044.5;2023-12-07;2023-12-13
BBAR;1.659844;1888.65;2023-12-07;2023-12-13
BMA;2.835995;2836.05;2023-12-07;2023-12-13
BYMA;5.825923;881.5;2023-12-07;2023-12-13
CEPU;10.05694;1004.3;2023-12-07;2023-12-13
COME;25.263351;70.65;2023-12-07;2023-12-13
CRES;2.93342;1021.6;2023-12-07;2023-12-13
EDN;3.331914;1041.85;2023-12-07;2023-12-13
GGAL;9.666861;1827.3;2023-12-07;2023-12-13
LOMA;2.263409;1397.75;2023-12-07;2023-12-13
MIRG;0.071371;11945;2023-12-07;2023-12-13
PAMP;8.342039;2060.35;2023-12-07;2023-12-13
SUPV;2.481066;811;2023-12-07;2023-12-13
TECO2;2.827473;1683.9;2023-12-07;2023-12-13
TGNO4;0.711768;1860.5;2023-12-07;2023-12-13
TGSU2;2.815232;3083.4;2023-12-07;2023-12-13
TRAN;1.705367;1210;2023-12-07;2023-12-13
TXAR;13.356728;929;2023-12-07;2023-12-13
VALO;6.783947;224.75;2023-12-07;2023-12-13
YPFD;1.5453;18191.65;2023-12-07;2023-12-13
