ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.135088;31.95;2020-01-02;2020-02-07
BBAR;15.80724;139.15;2020-01-02;2020-02-07
BMA;19.38036;279.3;2020-01-02;2020-02-07
BYMA;5.770192;269.5;2020-01-02;2020-02-07
CEPU;92.966275;30.75;2020-01-02;2020-02-07
COME;194.274761;2.38;2020-01-02;2020-02-07
CRES;23.181593;43.5;2020-01-02;2020-02-07
EDN;29.384358;22.45;2020-01-02;2020-02-07
GGAL;88.363725;126.75;2020-01-02;2020-02-07
LOMA;7.844304;117.8;2020-01-02;2020-02-07
MIRG;1.825883;820;2020-01-02;2020-02-07
PAMP;99.451921;47;2020-01-02;2020-02-07
SUPV;22.749348;53.5;2020-01-02;2020-02-07
TECO2;6.427458;201.6;2020-01-02;2020-02-07
TGNO4;6.778393;37.8;2020-01-02;2020-02-07
TGSU2;29.267;104.55;2020-01-02;2020-02-07
TRAN;16.240772;27.85;2020-01-02;2020-02-07
TXAR;134.683862;23.75;2020-01-02;2020-02-07
VALO;64.765829;14.3;2020-01-02;2020-02-07
YPFD;13.303519;818.5;2020-01-02;2020-02-07
