ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;63.900843;378;2023-07-06;2023-07-10
BBAR;17.056302;1012.25;2023-07-06;2023-07-10
BMA;32.965831;1348.6;2023-07-06;2023-07-10
BYMA;37.874227;361.5;2023-07-06;2023-07-10
CEPU;92.519063;342.15;2023-07-06;2023-07-10
COME;259.602361;38.45;2023-07-06;2023-07-10
CRES;29.085879;404.35;2023-07-06;2023-07-10
EDN;34.226431;384;2023-07-06;2023-07-10
GGAL;99.335198;834.8;2023-07-06;2023-07-10
LOMA;23.258447;697.3;2023-07-06;2023-07-10
MIRG;0.733402;9096;2023-07-06;2023-07-10
PAMP;80.598837;850.95;2023-07-06;2023-07-10
SUPV;23.356449;306.25;2023-07-06;2023-07-10
TECO2;26.82664;647.4;2023-07-06;2023-07-10
TGNO4;7.314012;670;2023-07-06;2023-07-10
TGSU2;28.567709;1394.55;2023-07-06;2023-07-10
TRAN;17.524092;364;2023-07-06;2023-07-10
TXAR;105.638722;417;2023-07-06;2023-07-10
VALO;69.584078;107.25;2023-07-06;2023-07-10
YPFD;15.879265;7513.95;2023-07-06;2023-07-10
