ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;38.800085;18.4;2018-09-28;2018-11-01
APBR;22.794703;288.85;2018-09-28;2018-11-01
BMA;20.494535;175.05;2018-09-28;2018-11-01
BYMA;3.672808;345.05;2018-09-28;2018-11-01
CEPU;72.927389;35.85;2018-09-28;2018-11-01
COME;74.881861;3.72;2018-09-28;2018-11-01
CVH;4.177136;301.05;2018-09-28;2018-11-01
EDN;21.30038;42.75;2018-09-28;2018-11-01
BBAR;8.65401;141.75;2018-09-28;2018-11-01
GGAL;55.178486;95.45;2018-09-28;2018-11-01
METR;8.224748;31.5;2018-09-28;2018-11-01
PAMP;75.60981;50.65;2018-09-28;2018-11-01
SUPV;14.110988;64.7;2018-09-28;2018-11-01
TGNO4;4.232749;53;2018-09-28;2018-11-01
TGSU2;14.977225;108.3;2018-09-28;2018-11-01
TRAN;10.141506;43.55;2018-09-28;2018-11-01
TS;2.97748;549.85;2018-09-28;2018-11-01
TXAR;84.982078;16.15;2018-09-28;2018-11-01
VALO;41.349944;5.3;2018-09-28;2018-11-01
YPFD;7.225632;564.65;2018-09-28;2018-11-01
