ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.135088;33.05;2020-01-02;2020-01-24
BBAR;15.80724;130.55;2020-01-02;2020-01-24
BMA;19.38036;252.1;2020-01-02;2020-01-24
BYMA;5.770192;293;2020-01-02;2020-01-24
CEPU;92.966275;30.65;2020-01-02;2020-01-24
COME;194.274761;2.44;2020-01-02;2020-01-24
CRES;23.181593;51.1;2020-01-02;2020-01-24
EDN;29.384358;22.15;2020-01-02;2020-01-24
GGAL;88.363725;117.25;2020-01-02;2020-01-24
LOMA;7.844304;118.15;2020-01-02;2020-01-24
MIRG;1.825883;824.5;2020-01-02;2020-01-24
PAMP;99.451921;45;2020-01-02;2020-01-24
SUPV;22.749348;50.95;2020-01-02;2020-01-24
TECO2;6.427458;191.3;2020-01-02;2020-01-24
TGNO4;6.778393;40.65;2020-01-02;2020-01-24
TGSU2;29.267;103.5;2020-01-02;2020-01-24
TRAN;16.240772;28.65;2020-01-02;2020-01-24
TXAR;134.683862;23.9;2020-01-02;2020-01-24
VALO;64.765829;14.3;2020-01-02;2020-01-24
YPFD;13.303519;796.4;2020-01-02;2020-01-24
