ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.442671;44.5;2021-01-19;2021-04-26
BBAR;15.8894;131.2;2021-01-19;2021-04-26
BMA;32.330747;197;2021-01-19;2021-04-26
BYMA;5.878224;641;2021-01-19;2021-04-26
CEPU;68.464339;30.95;2021-01-19;2021-04-26
COME;241.7834;2.43;2021-01-19;2021-04-26
CRES;24.993874;86.35;2021-01-19;2021-04-26
EDN;28.935515;27.25;2021-01-19;2021-04-26
GGAL;88.801145;114.25;2021-01-19;2021-04-26
LOMA;22.619431;185.65;2021-01-19;2021-04-26
MIRG;1.341732;1504;2021-01-19;2021-04-26
PAMP;80.304172;83.05;2021-01-19;2021-04-26
SUPV;22.968784;53.7;2021-01-19;2021-04-26
TECO2;13.496041;139.55;2021-01-19;2021-04-26
TGNO4;6.811948;37.1;2021-01-19;2021-04-26
TGSU2;13.235292;133.85;2021-01-19;2021-04-26
TRAN;16.321167;23.7;2021-01-19;2021-04-26
TXAR;81.28825;53.8;2021-01-19;2021-04-26
VALO;65.009976;23.2;2021-01-19;2021-04-26
YPFD;14.878505;579.5;2021-01-19;2021-04-26
