ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;62.442671;43.2;2021-01-19;2021-04-22
BBAR;15.8894;128.95;2021-01-19;2021-04-22
BMA;32.330747;192.05;2021-01-19;2021-04-22
BYMA;5.878224;640;2021-01-19;2021-04-22
CEPU;68.464339;31.5;2021-01-19;2021-04-22
COME;241.7834;2.39;2021-01-19;2021-04-22
CRES;24.993874;83.25;2021-01-19;2021-04-22
EDN;28.935515;27.3;2021-01-19;2021-04-22
GGAL;88.801145;109;2021-01-19;2021-04-22
LOMA;22.619431;180.25;2021-01-19;2021-04-22
MIRG;1.341732;1527;2021-01-19;2021-04-22
PAMP;80.304172;86.2;2021-01-19;2021-04-22
SUPV;22.968784;51.9;2021-01-19;2021-04-22
TECO2;13.496041;143.4;2021-01-19;2021-04-22
TGNO4;6.811948;35.4;2021-01-19;2021-04-22
TGSU2;13.235292;134.4;2021-01-19;2021-04-22
TRAN;16.321167;22.95;2021-01-19;2021-04-22
TXAR;81.28825;51.2;2021-01-19;2021-04-22
VALO;65.009976;22.85;2021-01-19;2021-04-22
YPFD;14.878505;573.55;2021-01-19;2021-04-22
