ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;35.970298;16.8;2018-12-28;2019-03-22
APBR;22.20252;334.15;2018-12-28;2019-03-22
BMA;18.666181;194.7;2018-12-28;2019-03-22
BYMA;3.40485;324;2018-12-28;2019-03-22
CEPU;67.213333;38.7;2018-12-28;2019-03-22
COME;66.156823;3.19;2018-12-28;2019-03-22
CRES;13.492703;51;2018-12-28;2019-03-22
CVH;4.226709;226.25;2018-12-28;2019-03-22
EDN;18.638313;46.5;2018-12-28;2019-03-22
BBAR;9.150887;135.35;2018-12-28;2019-03-22
GGAL;51.154181;108.5;2018-12-28;2019-03-22
PAMP;67.12441;48.2;2018-12-28;2019-03-22
SUPV;13.081838;55.25;2018-12-28;2019-03-22
TGNO4;8.54115;68.3;2018-12-28;2019-03-22
TGSU2;16.720445;113.35;2018-12-28;2019-03-22
TRAN;9.40186;47.9;2018-12-28;2019-03-22
TS;4.752697;610.6;2018-12-28;2019-03-22
TXAR;78.784123;14.1;2018-12-28;2019-03-22
VALO;38.092295;6.13;2018-12-28;2019-03-22
YPFD;8.13786;577.75;2018-12-28;2019-03-22
