ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;63.74646;49.45;2020-10-09;2020-11-04
BBAR;16.597189;136.25;2020-10-09;2020-11-04
BMA;33.692701;199.35;2020-10-09;2020-11-04
BYMA;5.757708;532;2020-10-09;2020-11-04
CEPU;67.836129;35.55;2020-10-09;2020-11-04
COME;252.553591;2.55;2020-10-09;2020-11-04
CRES;26.149783;53.5;2020-10-09;2020-11-04
EDN;30.224442;26.6;2020-10-09;2020-11-04
GGAL;92.756774;107.35;2020-10-09;2020-11-04
LOMA;23.627009;142.05;2020-10-09;2020-11-04
MIRG;1.355641;1258;2020-10-09;2020-11-04
MORI;2.901807;15.1;2020-10-09;2020-11-04
PAMP;85.780111;77;2020-10-09;2020-11-04
SUPV;23.991923;56.1;2020-10-09;2020-11-04
TECO2;10.128165;201.4;2020-10-09;2020-11-04
TGNO4;7.115384;44.05;2020-10-09;2020-11-04
TGSU2;12.550024;155.55;2020-10-09;2020-11-04
TXAR;55.665327;54.5;2020-10-09;2020-11-04
VALO;67.905858;27.55;2020-10-09;2020-11-04
YPFD;15.528096;534.45;2020-10-09;2020-11-04
