ticker;cantidades_vigentes;close;fecha_cantidades_vigentes;fecha_precio
ALUA;63.858696;46.95;2020-11-16;2020-12-28
BBAR;16.626411;150.55;2020-11-16;2020-12-28
BMA;33.752022;223.4;2020-11-16;2020-12-28
BYMA;5.767845;610;2020-11-16;2020-12-28
CEPU;67.955565;36.2;2020-11-16;2020-12-28
COME;252.998252;2.51;2020-11-16;2020-12-28
CRES;26.195824;58.3;2020-11-16;2020-12-28
EDN;30.277657;26.05;2020-11-16;2020-12-28
GGAL;92.920087;125.3;2020-11-16;2020-12-28
LOMA;23.668608;173.35;2020-11-16;2020-12-28
MIRG;1.358028;1568.5;2020-11-16;2020-12-28
MORI;2.906916;15.1;2020-11-16;2020-12-28
PAMP;85.931141;74.3;2020-11-16;2020-12-28
SUPV;24.034165;58.4;2020-11-16;2020-12-28
TECO2;10.145997;189;2020-11-16;2020-12-28
TGNO4;7.127912;41.25;2020-11-16;2020-12-28
TGSU2;12.57212;147;2020-11-16;2020-12-28
TXAR;55.763335;47;2020-11-16;2020-12-28
VALO;68.025417;28.2;2020-11-16;2020-12-28
YPFD;15.555436;705.35;2020-11-16;2020-12-28
